type,latitude,longitude,utm_zone,utm_easting,utm_northing,altitude,(m),name,desc,kml_folder
T,30.924903282,79.602522273,44R,366477.6,3422116.3,7041.2,,,,
T,30.936484416,79.602706544,44R,366511.3,3423399.7,7065.4,,,,
T,30.956533565,79.602888396,44R,366556.5,3425621.8,5931.8,,,,
T,30.973705374,79.603034121,44R,366594.3,3427524.9,6140.9,,,,
T,30.990878762,79.603179934,44R,366632.1,3429428.2,6370.3,,,,
T,30.996603666,79.603228587,44R,366644.8,3430062.7,6380.3,,,,
T,31.016641408,79.603398774,44R,366688.9,3432283.5,6103.8,,,,
T,31.036681026,79.603569019,44R,366733.1,3434504.5,5348.1,,,,
T,31.048101128,79.606998814,44R,367076.3,3435766.3,5288.1,,,,
T,31.068077662,79.613836057,44R,367756.4,3437972.3,5071.3,,,,
T,31.085223744,79.61731777,44R,368112.3,3439868.7,5167.6,,,,
T,31.102402648,79.617466515,44R,368150.2,3441772.6,5357.6,,,,
T,31.110918456,79.624206493,44R,368804.8,3442708.6,5848.7,,,,
T,31.125419938,79.631118,44R,369483.8,3444307.8,5386.9,,,,
T,31.140021575,79.634722372,44R,369847.4,3445922.0,5467.2,,,,
T,31.151711339,79.641635793,44R,370522.4,3447209.6,5216.3,,,,
T,31.163382764,79.645184536,44R,370876.5,3448499.2,5149.8,,,,
T,31.172018609,79.648633475,44R,371216.9,3449452.4,5254.7,,,,
T,31.186391591,79.658854039,44R,372210.3,3451033.7,4777.4,,,,
T,31.200787135,79.665728194,44R,372884.6,3452621.4,4416.4,,,,
T,31.215187633,79.672606966,44R,373559.2,3454209.7,4752.9,,,,
T,31.226714321,79.676095643,44R,373906.8,3455483.3,4724.4,,,,
T,31.235311413,79.686260547,44R,374886.4,3456424.7,4712.1,,,,
T,31.246787404,79.69645963,44R,375872.8,3457685.2,4690.8,,,,
T,31.258264843,79.706663374,44R,376859.4,3458946.0,4665.5,,,,
T,31.269744184,79.716871854,44R,377846.2,3460207.0,4487.2,,,,
T,31.281225035,79.727084945,44R,378833.3,3461468.4,4405.5,,,,
T,31.292712459,79.740676321,44R,380141.6,3462726.8,4494.5,,,,
T,31.30139468,79.740794511,44R,380163.9,3463689.0,4286.4,,,,
T,31.312917729,79.754410425,44R,381474.2,3464951.6,4208.0,,,,
T,31.321535574,79.764614444,44R,382456.0,3465895.9,4134.4,,,,
T,31.31857313,79.778030821,44R,383729.0,3465553.3,4363.0,,,,
T,31.309797344,79.794723329,44R,385306.7,3464563.0,4482.5,,,,
T,31.30110602,79.801338772,44R,385925.8,3463592.8,4486.8,,,,
T,31.289520524,79.811282625,44R,386858.4,3462298.4,4412.1,,,,
T,31.277921747,79.821214526,44R,387790.0,3461002.7,4450.6,,,,
T,31.263438106,79.831102975,44R,388714.4,3459387.3,4446.4,,,,
T,31.254698522,79.844423863,44R,389972.5,3458405.2,4424.4,,,,
T,31.2431225,79.850984069,44R,390583.8,3457115.6,4408.3,,,,
T,31.231524321,79.860899871,44R,391514.9,3455820.3,4388.9,,,,
T,31.217069404,79.86741423,44R,392118.9,3454211.7,4453.3,,,,
T,31.199735843,79.873884889,44R,392715.7,3452284.2,4498.9,,,,
T,31.193950742,79.877159408,44R,393021.2,3451639.8,4502.6,,,,
T,31.17374281,79.883584272,44R,393610.8,3449393.8,4579.0,,,,
T,31.159283705,79.890075095,44R,394213.3,3447785.0,4591.9,,,,
T,31.144851808,79.889832919,44R,394174.2,3446185.6,4612.9,,,,
T,31.13041215,79.892954413,44R,394455.7,3444582.2,4634.1,,,,
T,31.121757971,79.892808646,44R,394432.3,3443623.1,4678.6,,,,
T,31.110236738,79.892629104,44R,394402.4,3442346.3,4704.9,,,,
T,31.098744472,79.895852385,44R,394697.1,3441069.5,4811.1,,,,
T,31.075773627,79.898934979,44R,394965.8,3438520.6,4811.8,,,,
T,31.064270865,79.898768124,44R,394937.3,3437245.8,4653.9,,,,
T,31.044120233,79.901823291,44R,395206.7,3435009.5,4837.3,,,,
T,31.026861972,79.904934946,44R,395484.8,3433093.8,4668.4,,,,
T,31.012509148,79.904745441,44R,395451.0,3431503.2,4895.6,,,,
T,31.001006517,79.907944461,44R,395743.9,3430225.3,4850.9,,,,
T,30.986634574,79.911104532,44R,396030.0,3428629.4,4570.0,,,,
T,30.972263543,79.91426316,44R,396316.1,3427033.6,4700.6,,,,
T,30.957916748,79.914072221,44R,396282.3,3425443.7,5130.9,,,,
T,30.943571181,79.913881204,44R,396248.6,3423853.9,5301.0,,,,
T,30.90920769,79.913525261,44R,396177.4,3420045.6,5620.9,,,,
T,30.894867618,79.913339063,44R,396144.2,3418456.4,5213.4,,,,
T,30.880529163,79.913152612,44R,396110.9,3416867.5,4989.9,,,,
T,30.866169397,79.916314117,44R,396397.6,3415273.0,5307.9,,,,
T,30.851849422,79.916161695,44R,396367.7,3413686.0,5519.3,,,,
T,30.831813918,79.915979496,44R,396328.7,3411465.6,5461.4,,,,
T,30.811775014,79.915797501,44R,396289.8,3409244.8,5149.4,,,,
T,30.797446331,79.915621216,44R,396257.5,3407656.9,5332.6,,,,
T,30.780150117,79.91513006,44R,396191.9,3405740.4,4677.0,,,,
T,30.757404841,79.915433248,44R,396196.5,3403219.3,4344.7,,,,
T,30.737462659,79.915698818,44R,396200.6,3401008.8,4306.9,,,,
T,30.717483977,79.915978065,44R,396205.9,3398794.3,3847.3,,,,
T,30.69159716,79.91195918,44R,395793.2,3395929.0,3988.8,,,,
T,30.671465855,79.9114073,44R,395718.7,3393698.4,3810.8,,,,
T,30.657102062,79.911013459,44R,395665.6,3392106.8,4851.6,,,,
T,30.634146749,79.910384506,44R,395580.6,3389563.3,4541.8,,,,
T,30.619816592,79.909992101,44R,395527.6,3387975.5,5057.9,,,,
T,30.605496139,79.909610542,44R,395475.7,3386388.7,5278.3,,,,
T,30.585465784,79.909287132,44R,395423.2,3384169.1,4212.3,,,,
T,30.568255453,79.909652423,44R,395439.7,3382261.4,4726.1,,,,
T,30.554026503,79.908553763,44R,395319.1,3380685.5,5629.2,,,,
T,30.539850404,79.904298505,44R,394895.7,3379118.3,5132.6,,,,
T,30.525537247,79.904375785,44R,394887.7,3377532.0,5868.5,,,,
T,30.511210826,79.904453138,44R,394879.7,3375944.1,5818.7,,,,
T,30.49690481,79.901181558,44R,394550.3,3374361.7,5383.9,,,,
T,30.482551577,79.901270542,44R,394543.4,3372770.9,5230.2,,,,
T,30.46242433,79.901419864,44R,394536.0,3370540.1,5847.2,,,,
T,30.442267985,79.901569506,44R,394528.7,3368306.2,5254.6,,,,
T,30.436503544,79.901612319,44R,394526.6,3367667.3,5008.2,,,,
T,30.419230433,79.901650428,44R,394511.6,3365752.9,4172.4,,,,
T,30.399139519,79.904749872,44R,394787.8,3363523.5,4489.1,,,,
T,30.384812827,79.904579541,44R,394756.1,3361935.9,4834.9,,,,
T,30.370453108,79.907745481,44R,395044.9,3360341.5,4915.6,,,,
T,30.356133006,79.907563284,44R,395012.1,3358754.7,5292.9,,,,
T,30.341797567,79.910680106,44R,395296.4,3357163.1,5185.2,,,,
T,30.327464733,79.913795293,44R,395580.6,3355571.8,4874.3,,,,
T,30.313095271,79.920249275,44R,396186.0,3353973.4,4864.6,,,,
T,30.296394812,79.925742131,44R,396696.6,3352117.6,5452.4,,,,
T,30.282091677,79.928856724,44R,396981.2,3350529.7,4825.6,,,,
T,30.267483797,79.932451349,44R,397311.7,3348907.6,4198.2,,,,
T,30.252851828,79.936050403,44R,397642.7,3347282.8,4806.0,,,,
T,30.238122068,79.939759674,44R,397984.4,3345647.1,4950.5,,,,
T,30.226200221,79.943568482,44R,398338.6,3344322.4,4766.2,,,,
T,30.208602809,79.950442665,44R,398982.2,3342366.2,4353.0,,,,
T,30.194006408,79.953874602,44R,399297.7,3340745.5,4513.3,,,,
T,30.173549075,79.957364903,44R,399612.9,3338475.4,4023.5,,,,
T,30.161844722,79.960773575,44R,399929.3,3337175.3,3263.0,,,,
T,30.144269959,79.967538632,44R,400563.2,3335221.8,2267.9,,,,
T,30.129610788,79.970981356,44R,400880.1,3333594.2,3104.7,,,,
T,30.117873005,79.974396785,44R,401197.4,3332290.5,3194.1,,,,
T,30.103188223,79.977843828,44R,401514.9,3330660.2,2490.6,,,,
T,30.085557679,79.981317652,44R,401832.2,3328703.4,1900.9,,,,
T,30.070841001,79.981466726,44R,401832.1,3327072.4,1716.4,,,,
T,30.056048321,79.988289685,44R,402475.2,3325427.3,2119.7,,,,
T,30.035693126,79.991499543,44R,402764.8,3323168.8,2328.4,,,,
T,30.021155227,79.994730968,44R,403062.2,3321555.0,2559.9,,,,
T,30.009545332,79.994647862,44R,403042.9,3320268.5,2489.3,,,,
T,29.995001736,79.997878551,44R,403340.4,3318654.1,1814.9,,,,
T,29.980454846,80.001109369,44R,403638.0,3317039.4,1698.7,,,,
T,29.968837569,80.00102615,44R,403618.7,3315752.1,1657.1,,,,
T,29.954285175,80.004256463,44R,403916.4,3314136.7,1988.5,,,,
T,29.942663025,80.004173115,44R,403897.2,3312848.9,1964.7,,,,
T,29.928132952,80.004068811,44R,403873.2,3311238.8,2460.2,,,,
T,29.90194205,80.007215407,44R,404151.8,3308333.8,2001.6,,,,
T,29.878649589,80.010382441,44R,404435.4,3305750.0,1950.4,,,,
T,29.864077093,80.013611603,44R,404733.4,3304132.5,1822.7,,,,
T,29.843663113,80.020122103,44R,405342.9,3301865.0,1971.2,,,,
T,29.826274796,80.019937555,44R,405308.7,3299938.3,1988.0,,,,
T,29.823376443,80.01990683,44R,405303.0,3299617.1,1938.3,,,,
T,29.805986554,80.019722386,44R,405268.8,3297690.2,1793.0,,,,
T,29.777047482,80.016068862,44R,404888.3,3294486.4,1592.2,,,,
T,29.765452059,80.015946231,44R,404865.5,3293201.6,1595.1,,,,
T,29.750956932,80.015793128,44R,404837.0,3291595.5,1397.9,,,,
T,29.736412876,80.018984885,44R,405131.9,3289981.2,1893.9,,,,
T,29.716068034,80.022114458,44R,405415.5,3287724.2,2225.9,,,,
T,29.695653458,80.025289284,44R,405703.5,3285459.4,1497.6,,,,
T,29.675178521,80.028500273,44R,405995.1,3283188.0,1603.2,,,,
T,29.657615088,80.031730077,44R,406291.4,3281239.1,1733.2,,,,
T,29.645835144,80.038343493,44R,406920.6,3279928.5,1814.9,,,,
T,29.625288338,80.044899424,44R,407536.5,3277646.4,2037.6,,,,
T,29.604732388,80.051455727,44R,408152.6,3275363.4,1650.6,,,,
T,29.581306941,80.057951226,44R,408760.5,3272762.5,1521.0,,,,
T,29.566631545,80.064514151,44R,409383.0,3271131.2,1287.9,,,,
T,29.549034168,80.071053044,44R,410000.9,3269176.2,1019.4,,,,
T,29.534396526,80.0742747,44R,410300.1,3267551.8,892.1,,,,
T,29.519903821,80.077404781,44R,410590.6,3265943.4,570.0,,,,
T,29.505406686,80.083846536,44R,411202.3,3264332.1,1342.9,,,,
T,29.485150337,80.090190359,44R,411799.6,3262082.8,1040.4,,,,
T,29.470703451,80.093289151,44R,412087.6,3260479.6,1233.1,,,,
T,29.456199059,80.096422453,44R,412378.9,3258870.1,1309.2,,,,
T,29.441686011,80.09956014,44R,412670.8,3257259.6,1701.5,,,,
T,29.430063495,80.102738587,44R,412969.2,3255969.4,1847.3,,,,
T,29.406818684,80.109092984,44R,413565.9,3253389.0,1957.6,,,,
T,29.398086496,80.112311019,44R,413870.7,3252419.0,1691.2,,,,
T,29.377731389,80.118703098,44R,414473.9,3250158.9,1480.4,,,,
T,29.36032888,80.12179311,44R,414759.3,3248228.4,1460.6,,,,
T,29.348463756,80.128409446,44R,415391.7,3246908.8,1633.1,,,,
T,29.333511091,80.135100617,44R,416029.0,3245247.2,1656.8,,,,
T,29.318759472,80.141668806,44R,416654.7,3243608.0,1941.9,,,,
T,29.298125386,80.148205122,44R,417272.8,3241317.0,1572.7,,,,
T,29.283363085,80.154773428,44R,417899.0,3239676.7,1577.4,,,,
T,29.268548288,80.161369575,44R,418527.9,3238030.6,1448.0,,,,
T,29.256656716,80.16798889,44R,419161.7,3236708.4,1125.3,,,,
T,29.247576594,80.181309508,44R,420448.9,3235693.2,1467.1,,,,
T,29.232604909,80.194600325,44R,421729.0,3234025.4,1086.8,,,,
T,29.22932266,80.211307312,44R,423350.3,3233650.7,765.0,,,,
T,29.22902874,80.224703574,44R,424652.0,3233609.4,646.6,,,,
T,29.228807602,80.234752968,44R,425628.6,3233578.5,814.3,,,,
T,29.240393983,80.244849721,44R,426618.1,3234855.9,1331.5,,,,
T,29.257806711,80.258321836,44R,427939.5,3236776.9,1607.7,,,,
T,29.269461587,80.265069757,44R,428603.3,3238064.1,1389.4,,,,
T,29.281260734,80.265115315,44R,428615.9,3239371.5,1107.1,,,,
T,29.29585905,80.271876575,44R,429282.7,3240984.9,824.2,,,,
T,29.310499606,80.27530242,44R,429625.5,3242605.0,530.4,,,,
T,29.322260764,80.275366173,44R,429639.8,3243908.1,1192.3,,,,
T,29.334019416,80.275430102,44R,429654.0,3245210.9,898.4,,,,
T,29.348713332,80.275509709,44R,429671.9,3246839.0,602.4,,,,
T,29.360284167,80.275700473,44R,429698.3,3248121.0,432.1,,,,
T,29.377214304,80.279593181,44R,430087.7,3249994.5,565.4,,,,
T,29.39705219,80.28023219,44R,430163.3,3252192.2,639.1,,,,
T,29.417142569,80.280697831,44R,430222.2,3254418.0,1133.6,,,,
T,29.440457919,80.280969899,44R,430264.5,3257001.3,805.3,,,,
T,29.46112861,80.277695003,44R,429961.1,3259293.6,573.1,,,,
T,29.481830735,80.271083146,44R,429334.3,3261591.5,726.8,,,,
T,29.523074219,80.267873187,44R,429051.9,3266163.4,1468.3,,,,
T,29.558247555,80.264768065,44R,428775.6,3270062.7,1556.4,,,,
T,29.581624572,80.264949071,44R,428809.5,3272652.9,1615.3,,,,
T,29.607955196,80.261816032,44R,428524.7,3275572.4,2098.2,,,,
T,29.637194298,80.258704905,44R,428244.1,3278814.2,1456.8,,,,
T,29.672255826,80.255638615,44R,427972.3,3282701.2,1699.2,,,,
T,29.710214063,80.252594414,44R,427704.9,3286909.1,1870.6,,,,
T,29.742361807,80.246166161,44R,427106.3,3290475.4,1972.7,,,,
T,29.774808397,80.242720512,44R,426796.7,3294073.0,2022.6,,,,
T,29.826946028,80.236803594,44R,426263.0,3299854.1,1545.4,,,,
T,29.853176331,80.233667235,44R,425979.3,3302762.7,1629.0,,,,
T,29.885251337,80.227235654,44R,425381.9,3306321.1,1428.7,,,,
T,29.925990155,80.224210175,44R,425120.3,3310837.4,1252.9,,,,
T,29.97607686,80.223678424,44R,425106.5,3316388.0,1540.0,,,,
T,30.002455958,80.220219617,44R,424792.7,3319313.4,2433.7,,,,
T,30.02568917,80.220328182,44R,424820.7,3321887.9,2033.5,,,,
T,30.062585363,80.218477102,44R,424670.1,3325977.7,2717.2,,,,
T,30.088727004,80.218599083,44R,424701.7,3328874.5,2597.9,,,,
T,30.109271381,80.218328506,44R,424691.2,3331151.3,2576.3,,,,
T,30.129788389,80.218058098,44R,424680.7,3333425.1,2074.3,,,,
T,30.141499764,80.217903807,44R,424674.7,3334723.0,2178.5,,,,
T,30.159007517,80.217745614,44R,424672.8,3336663.2,3399.5,,,,
T,30.173568055,80.217648634,44R,424674.5,3338276.8,2970.5,,,,
T,30.185208482,80.217570862,44R,424675.9,3339566.8,3006.8,,,,
T,30.205563094,80.217435094,44R,424678.3,3341822.6,3086.0,,,,
T,30.223104025,80.213822298,44R,424344.0,3343768.8,3220.5,,,,
T,30.232500014,80.205775947,44R,423576.9,3344815.4,3605.3,,,,
T,30.235640554,80.192272451,44R,422280.0,3345172.6,4226.9,,,,
T,30.252532244,80.196459482,44R,422696.1,3347041.6,4018.9,,,,
T,30.272614798,80.196776744,44R,422742.3,3349266.9,4084.6,,,,
T,30.289897906,80.193639536,44R,422454.2,3351184.3,3725.9,,,,
T,30.315785067,80.193869154,44R,422496.6,3354053.0,4032.9,,,,
T,30.333113118,80.190579821,44R,422194.1,3355975.5,3836.1,,,,
T,30.350247754,80.187856731,44R,421945.9,3357876.2,3497.5,,,,
T,30.370254927,80.185221231,44R,421708.5,3360095.2,3502.4,,,,
T,30.396043716,80.179406175,44R,421170.4,3362957.2,3931.1,,,,
T,30.421964705,80.176351131,44R,420897.9,3365831.9,4193.6,,,,
T,30.447929691,80.173041191,44R,420601.0,3368711.7,3774.3,,,,
T,30.468140304,80.166466938,44R,419986.3,3370956.1,4276.7,,,,
T,30.48544107,80.163151598,44R,419682.2,3372875.7,4854.3,,,,
T,30.517136944,80.1565341,44R,419073.3,3376393.1,5037.9,,,,
T,30.540179141,80.15295515,44R,418749.1,3378949.2,5195.5,,,,
T,30.563142423,80.152860568,44R,418759.2,3381494.2,5204.1,,,,
T,30.583247429,80.149599822,44R,418463.3,3383724.7,5109.8,,,,
T,30.600439817,80.149597101,44R,418477.4,3385630.0,5182.5,,,,
T,30.614793606,80.146304515,44R,418173.8,3387223.1,4812.2,,,,
T,30.640578417,80.146696068,44R,418233.0,3390080.4,4712.6,,,,
T,30.657772108,80.147069641,44R,418283.3,3391985.7,5530.5,,,,
T,30.677839364,80.147506026,44R,418342.0,3394209.3,5031.9,,,,
T,30.695049473,80.144289875,44R,418048.5,3396119.0,4780.2,,,,
T,30.709403509,80.141193749,44R,417764.1,3397712.0,4527.2,,,,
T,30.720911436,80.141666671,44R,417819.1,3398987.1,4241.6,,,,
T,30.735352322,80.138972936,44R,417573.5,3400589.5,4167.2,,,,
T,30.752695078,80.136393019,44R,417341.3,3402513.4,4540.8,,,,
T,30.772767371,80.136587421,44R,417377.1,3404737.8,4925.4,,,,
T,30.792840247,80.136804438,44R,417415.0,3406962.3,5451.8,,,,
T,30.80717639,80.136959415,44R,417442.1,3408551.0,5362.6,,,,
T,30.824377617,80.137145386,44R,417474.6,3410457.3,5448.7,,,,
T,30.835843732,80.137269647,44R,417496.3,3411727.9,5156.1,,,,
T,30.853041511,80.13745576,44R,417528.8,3413633.8,4987.8,,,,
T,30.87023683,80.13764191,44R,417561.3,3415539.4,4904.4,,,,
T,30.890262116,80.141202273,44R,417918.8,3417756.2,4885.1,,,,
T,30.904587927,80.141357948,44R,417945.9,3419343.8,4909.9,,,,
T,30.918878717,80.144857071,44R,418292.4,3420925.0,4883.5,,,,
T,30.936058299,80.14502691,44R,418323.2,3422828.9,4976.9,,,,
T,30.947532704,80.145192599,44R,418348.8,3424100.5,4725.9,,,,
T,30.958991553,80.148738936,44R,418697.3,3425367.9,4942.9,,,,
T,30.981940758,80.152478892,44R,419073.9,3427908.6,4746.7,,,,
T,30.993403357,80.156028473,44R,419422.4,3429176.5,4623.4,,,,
T,31.004858451,80.159564476,44R,419769.6,3430443.5,4751.8,,,,
T,31.022025858,80.166542159,44R,420450.0,3432341.2,4456.7,,,,
T,31.042068749,80.173572079,44R,421137.5,3434557.5,4460.7,,,,
T,31.053491305,80.18045806,44R,421804.0,3435818.6,4401.3,,,,
T,31.056365561,80.180507453,44R,421811.1,3436137.2,4468.4,,,,
T,31.073610832,80.180802344,44R,421853.3,3438048.3,4510.9,,,,
T,31.087947172,80.1843952,44R,422207.7,3439634.7,4409.6,,,,
T,31.105159876,80.188039017,44R,422569.3,3441539.8,4366.6,,,,
T,31.11662348,80.191585423,44R,422916.7,3442807.9,4159.1,,,,
T,31.12808822,80.195132819,44R,423264.2,3444076.1,4324.7,,,,
T,31.142429451,80.198731531,44R,423618.8,3445663.1,4390.2,,,,
T,31.159610672,80.205731578,44R,424299.8,3447562.5,4226.4,,,,
T,31.176869131,80.206033283,44R,424342.3,3449475.1,4341.3,,,,
T,31.191176999,80.212988193,44R,425016.3,3451056.2,4517.7,,,,
T,31.211240561,80.220047682,44R,425704.6,3453275.1,4512.0,,,,
T,31.231267324,80.230464545,44R,426712.3,3455487.8,4583.0,,,,
T,31.248495777,80.234126725,44R,427074.4,3457394.9,4690.4,,,,
T,31.262524512,80.247535097,44R,428361.7,3458941.0,4856.4,,,,
T,31.273737807,80.257573274,44R,429325.8,3460177.3,5114.2,,,,
T,31.287847223,80.264290814,44R,429975.7,3461736.8,5372.2,,,,
T,31.302102018,80.271200637,44R,430643.8,3463312.4,5261.0,,,,
T,31.316370817,80.278131855,44R,431313.8,3464889.5,5366.8,,,,
T,31.327821726,80.281680681,44R,431659.8,3466156.5,5626.2,,,,
T,31.342029172,80.291945351,44R,432646.5,3467724.8,5721.0,,,,
T,31.350479001,80.302100685,44R,433618.5,3468655.2,5306.2,,,,
T,31.358927241,80.312256767,44R,434590.3,3469585.5,5219.3,,,,
T,31.364495843,80.322356681,44R,435554.7,3470196.7,5147.9,,,,
T,31.372925927,80.33590211,44R,436848.6,3471123.2,5254.3,,,,
T,31.37284234,80.349427807,44R,438134.8,3471106.3,5291.8,,,,
T,31.372735795,80.36633875,44R,439742.9,3471085.1,5748.1,,,,
T,31.369769727,80.379809931,44R,441022.1,3470749.1,5386.9,,,,
T,31.361020935,80.396544253,44R,442608.1,3469770.5,5645.3,,,,
T,31.352314874,80.406510904,44R,443550.8,3468800.5,5072.7,,,,
T,31.33497067,80.416291332,44R,444470.9,3466873.2,5460.6,,,,
T,31.317626027,80.42606786,44R,445391.0,3464945.9,5053.0,,,,
T,31.303209129,80.429139375,44R,445675.0,3463346.5,5293.8,,,,
T,31.288797109,80.432215339,44R,445959.5,3461747.7,5288.4,,,,
T,31.271676306,80.43891496,44R,446587.5,3459846.9,5143.3,,,,
T,31.263112414,80.442265288,44R,446901.6,3458896.1,5008.2,,,,
T,31.248754508,80.445434638,44R,447195.4,3457303.3,5030.8,,,,
T,31.237202451,80.448545838,44R,447485.2,3456021.5,5064.2,,,,
T,31.222795246,80.45163085,44R,447771.1,3454423.2,5186.6,,,,
T,31.208441533,80.451378994,44R,447739.2,3452832.5,5159.3,,,,
T,31.185475869,80.450975823,44R,447688.2,3450287.4,4969.0,,,,
T,31.165343715,80.453984187,44R,447963.8,3448054.7,4921.9,,,,
T,31.142340845,80.456940655,44R,448233.1,3445503.9,4974.5,,,,
T,31.125079345,80.459996959,44R,448515.1,3443589.4,4816.3,,,,
T,31.110726857,80.459744109,44R,448483.2,3441998.9,4815.0,,,,
T,31.09924467,80.459541376,44R,448457.7,3440726.4,4703.4,,,,
T,31.084854147,80.46264665,44R,448746.1,3439130.1,4581.0,,,,
T,31.073372518,80.46244366,44R,448720.6,3437857.7,4503.2,,,,
T,31.053241254,80.465446067,44R,448996.3,3435625.2,4407.9,,,,
T,31.044591375,80.4686506,44R,449297.4,3434665.0,4335.8,,,,
T,31.033071015,80.471803127,44R,449592.2,3433386.8,4538.4,,,,
T,31.018719598,80.471548409,44R,449560.3,3431796.4,4625.2,,,,
T,31.001458868,80.47459783,44R,449842.4,3429882.1,4936.3,,,,
T,30.981327658,80.477595168,44R,450118.0,3427649.6,4799.4,,,,
T,30.966937318,80.480693507,44R,450406.4,3426053.4,4900.3,,,,
T,30.946806675,80.4836884,44R,450682.1,3423821.1,4770.0,,,,
T,30.926674927,80.486681733,44R,450957.8,3421588.6,4768.1,,,,
T,30.915125729,80.48972517,44R,451242.7,3420307.3,4691.7,,,,
T,30.897887216,80.492844636,44R,451532.1,3418395.5,4588.1,,,,
T,30.883514379,80.496007458,44R,451827.1,3416801.3,4583.4,,,,
T,30.869172949,80.495787429,44R,451798.9,3415212.0,4588.0,,,,
T,30.849059557,80.498861303,44R,452082.8,3412981.6,4588.6,,,,
T,30.831812491,80.501978091,44R,452372.3,3411068.9,4591.5,,,,
T,30.817432168,80.505138438,44R,452667.5,3409473.8,4602.0,,,,
T,30.803051225,80.508297703,44R,452962.6,3407878.8,4618.1,,,,
T,30.788667346,80.511455245,44R,453257.7,3406283.4,4639.0,,,,
T,30.765666911,80.514461667,44R,453534.3,3403733.1,4675.1,,,,
T,30.739779374,80.517282588,44R,453791.9,3400863.0,4757.6,,,,
T,30.725421447,80.5169798,44R,453756.1,3399272.0,4780.4,,,,
T,30.699539269,80.519792356,44R,454013.1,3396402.5,4875.8,,,,
T,30.682314328,80.519428569,44R,453970.1,3394493.8,4840.7,,,,
T,30.66217876,80.522360106,44R,454241.4,3392261.1,4873.7,,,,
T,30.642045206,80.525290117,44R,454512.7,3390028.7,4969.1,,,,
T,30.62765262,80.528340374,44R,454798.3,3388432.5,5091.9,,,,
T,30.607521094,80.53125781,44R,455068.6,3386200.3,4893.5,,,,
T,30.593175293,80.530885692,44R,455026.3,3384610.7,4906.6,,,,
T,30.57883171,80.5305426,44R,454986.7,3383021.2,5126.0,,,,
T,30.55870964,80.533444951,44R,455255.8,3380790.2,5377.1,,,,
T,30.544321058,80.53654974,44R,455547.0,3379194.4,5437.9,,,,
T,30.524234396,80.536263928,44R,455510.4,3376968.5,5299.9,,,,
T,30.509885168,80.536059734,44R,455484.3,3375378.5,5169.8,,,,
T,30.495534849,80.535855646,44R,455458.2,3373788.3,5685.7,,,,
T,30.475442405,80.535569781,44R,455421.6,3371561.8,5562.3,,,,
T,30.452476765,80.535243517,44R,455379.8,3369016.9,5587.9,,,,
T,30.435210557,80.538304755,44R,455665.9,3367102.3,5681.5,,,,
T,30.420814626,80.541406275,44R,455957.3,3365505.8,5456.1,,,,
T,30.400580977,80.548029723,44R,456584.4,3363261.0,5171.5,,,,
T,30.380269081,80.55499228,44R,457244.4,3361007.4,5290.3,,,,
T,30.36865724,80.558500614,44R,457576.5,3359719.3,4896.1,,,,
T,30.351308258,80.558691363,44R,457587.3,3357796.7,4073.0,,,,
T,30.33970403,80.562088786,44R,457908.9,3356509.5,3999.3,,,,
T,30.325192431,80.56868442,44R,458536.7,3354899.0,3937.5,,,,
T,30.307884344,80.571750768,44R,458824.3,3352979.9,4266.8,,,,
T,30.293455719,80.574850006,44R,459116.3,3351379.9,3893.7,,,,
T,30.279053174,80.574680598,44R,459094.0,3349783.9,4940.2,,,,
T,30.264622567,80.577778828,44R,459386.0,3348183.7,4400.4,,,,
T,30.253097664,80.577643456,44R,459368.3,3346906.6,4355.8,,,,
T,30.230004947,80.580684322,44R,459651.4,3344346.5,4335.1,,,,
T,30.215519946,80.583927809,44R,459957.6,3342740.3,4492.5,,,,
T,30.201115569,80.583760562,44R,459935.7,3341144.1,3883.4,,,,
T,30.186078335,80.585303335,44R,460078.1,3339477.3,3244.9,,,,
T,30.165685337,80.588756252,44R,460402.4,3337216.3,2666.3,,,,
T,30.154278607,80.591446075,44R,460656.8,3335951.3,2923.2,,,,
T,30.136634753,80.595254318,44R,461016.6,3333994.9,3153.9,,,,
T,30.124736048,80.595944747,44R,461078.5,3332676.1,3469.1,,,,
T,30.110038661,80.599557053,44R,461420.7,3331046.3,3601.6,,,,
T,30.095447942,80.602894975,44R,461736.7,3329428.3,3202.8,,,,
T,30.072580976,80.608421751,44R,462260.5,3326892.6,2389.1,,,,
T,30.052279892,80.60826744,44R,462238.0,3324643.1,2691.3,,,,
T,30.031462493,80.612425203,44R,462631.0,3322334.9,2632.6,,,,
T,30.022575972,80.615965811,44R,462969.0,3321349.1,2905.1,,,,
T,30.0050968,80.619184739,44R,463273.0,3319411.2,2491.2,,,,
T,29.987621896,80.622376946,44R,463574.5,3317473.8,2082.7,,,,
T,29.975953225,80.625619315,44R,463883.0,3316179.7,2242.3,,,,
T,29.955515073,80.632128616,44R,464503.7,3313913.0,1691.9,,,,
T,29.943889004,80.632027797,44R,464489.9,3312624.7,2219.4,,,,
T,29.923719169,80.634789398,44R,464749.3,3310388.9,2598.7,,,,
T,29.915295321,80.637440026,44R,465002.2,3309454.7,2649.4,,,,
T,29.895676207,80.64251725,44R,465485.5,3307279.2,2293.7,,,,
T,29.881669173,80.641521536,44R,465384.5,3305727.4,2177.4,,,,
T,29.867060877,80.644809052,44R,465697.0,3304107.7,3003.5,,,,
